ID,drugName,condition,review,rating,date,usefulCount
179445,Olanzapine,Bipolar Disorde,"""Great medication but put on 10kg in one month.  You have to seriously discipline yourself otherwise you will almost certainly put on weight.""",8,29-Apr-10,26
49127,Ethinyl estradiol / levonorgestrel,Birth Control,"""Hi Ladies I wanted to share my experience with this orsythia pill. Well I have now been takin it for about 5 months and I Love it. I was on the nexplanon for 6 months before I changed it to the pill. And it was the worst so many symptoms like headaches and nausea and always so hungry. When i had my son I was weighting at 200 pounds before I had him and lost 30 when I gave birth so I was down to 170. I tried my hardest to loose weight with the nexplanon after inserting it after giving birth. I dieted well eating 1,200 or less calories a day doing 3 hours of workout and nothing. Right when I switched to the pill I started losing weight rapidly I was at 170 and now I&#039;m at 142 in less than 4 months and I havnt been as hungry❤""",10,5-Aug-16,4
87183,Latuda,Bipolar Disorde,"""I took Latuda yesterday for the first time. I took it around 5 pm. I couldn&#039;t sleep well during the night but that was probably just getting used to the medicine. Went for a walk for exercise felt great. Felt pleasure again. Felt joy and happiness and love.""",10,7-May-14,92
139509,Armodafinil,Narcolepsy,"""I started Nuvigil 250 mg in the morning, two weeks ago after being diagnosed with narcolepsy. I went from sleeping all night and basically most of the day with extreme napping before the Nuvigil to no naps at all. I don&#039;t even feel sleepy. That is a plus.  The first three days were a miracle! I was alert. Colors seemed brighter. I felt focused for the first time in years.  Slowly, I started having afternoon side effects of a dull headache. I feel &quot;car sick&quot; and jittery, and my skull feels actually numb to touch. I hope this subsides soon or I may try halving my dose of 250mg.""",7,5-Jul-10,27
103656,Kapidex,GERD,"""I have had severe GERD for over 11 years and have taken prescription Prilosec and it worked great.  However, all of a sudden it stopped working and I was miserable and couldn&#039;t sleep, eat, or think about anything other than how much my stomach and esophagus hurt.  The doctor prescribed Kapidex and the GERD totally went away; however terrible intestinal pain, gas, and watery loose stools began.  I tried for 2 weeks in hopes the side effects would go away but they didn&#039;t so now I am back to Prilosec and pain but at least I can leave the bathroom.""",4,7-Mar-10,8
116828,Lamictal,Bipolar Disorde,"""This medication literally saved my life. I was diagnosed with Bipolar Disorder Type 1. I also experience mixed episodes and psychosis.  I&#039;ve tried countless antidepressants, mood stabilizers, and antipsychotics. Upon being recommended this anticonvulsant, I was skeptical. It took a while to titrate to the effective level. I am now on 300 mg of Lamictal every day. This medication gave me head aches at first, I also experienced weight loss. I still have my bad days but they&#039;re not as intense and frequent as they were before this medication. I now have the will to live again, thanks to lamictal.""",10,19-Feb-15,29
114748,Methotrexate,Rheumatoid Arthritis,"""I am 23 years old, I was diagnosed with RA at age 21.  My pain, swelling &amp; fatigue was so severe, I could barely walk and had to be in a wheelchair during my hospital stay.  My Rheum. started me on MTX immediately along with prednisone.  At one point I was also taking Enbrel (biologic), but the auto injections were so painful, it outweighed the benefit of the drug and I stopped taking it.  I am now only taking prednisone during flare ups and take 25 mgs of MTX every week.  The RA already makes me so tired, the added side effects of MTX are next to unbearable.  The day after I take the drug, I am so fatigued, I can barely pick my head up.  The nausea and vomitting is awful.  It is: Would you rather not be able to walk? Or walk and be sick?""",5,29-Nov-15,60
66284,Valacyclovir,Cold Sores,"""I have suffered with getting cold sores since I was a kid never bothered me until a few years ago i began getting them as soon as one would heal another would form.  So I talked to my DR. and he prescribed Valtrex.  It was amazing as soon as you get the tingle of the cold sore take Valtrex and the cold sore raises a little but the blister never forms.  I can not say enough about how it also has changed on the frequency as to how often i get them now.  maybe every 6 months to a year between outbreaks.""",10,14-Mar-16,18
180817,Solodyn,Acne,"""In March 2016 I went withmy friend to Rome. Within days my face was covered in acne. I was extremely depressed and self conscious I have never had acne before. I went on 80mg and the first 1-2 months didn&#039;t notice changes. After the trial period it cleared up and I&#039;ve been off for two weeks. I have a few pimples but its basically nothing. I wash my face and use a topical. It worked but unfortunately it does take time. I&#039;m basically 100% clear now minus some blemishes which will go away in time. Stay with it and stay positive.""",9,26-Sep-16,13
30579,Chlorpheniramine,Allergic Rhinitis,"""Thank you chlorpheniramine! After 4 years of daily suffering with the mysterious &#039;chronic phlegmitis&#039; that no doctor or internet forum could answer, I found this by accident and to date has been the only thing to positively affect and practically halt the terrible constant post nasal drip. No other antihistamines or steroid sprays or mucolytics or decongestants touched it. And it has the added bonus of potentiating my pain medicine for chronic pain. So I thought I was in heaven one day to find less pain and the post nasal drip decreased.""",9,2-Oct-11,17
61291,Sustiva,HIV Infection,"""Started on Atripla but after 3 months the dizziness and nausea was too much to bear. Changed to trivada and reduced to 400 mg sustiva and the side effects disappeared. Only slight lightheaded which resolved during the day. Sustiva works but 600 mg is too much. 400 mg was found to work just as well and with less side effects. The only problem is having to take three pills at once as sustiva only comes in 200 mg tabs. Encore study shows reduced dosage works just as well.""",7,26-Aug-16,0
228840,Tadalafil,Erectile Dysfunction,"""I took Ciallis 20mg  for first time yesterday on empty stomach as far as  I knew it works within 30 minutes max actually it took much longer up to 5 hours !!!
I tried Viagra many times before and I think it worked much more better
any explanation?""",2,30-Jun-17,8
90714,Chateal,Birth Control,"""This is the worst pill I&#039;ve ever taken. It made me feel very sad, depressed and I questioned everything and everyone&#039;s existence. I felt crazy and not like myself for the whole 2 weeks I took it. My face started to break out severely and it only got worst in a short span of time. I&#039;m glad I stopped taking this pill because I probably would have attempt suicide. I do not recommend this pill to anyone. Stay away from this one!""",2,3-Apr-16,3
50420,Gabapentin,Migraine,"""My 11 year old was prescribed Gabapentin for chronic headaches, but several days of this medication seemed to exacerbate his problem.  He had many more headaches and rated them as very painful on this medication.  We had to stop taking it after about a week because he had so many headaches.""",1,31-Jul-13,56
137182,Isotretinoin,Acne,"""I am now in my 10th week on Amnesteem &amp; my face is smoother than a baby&#039;s bottom! I feel great. Super dry all over but it&#039;s worth it!!!""",8,4-Apr-15,15
102825,Aripiprazole,Depression,"""I have been on Abilify for 2 weeks. I can now sleep better, I have had no side effects thus far. No weight gain noticed, hope I don&#039;t either.""",7,25-Apr-13,78
33101,Seasonique,Birth Control,"""This has been great - no side effects except larger than normal breasts I went up a cup size. I am ONLY switching to Alesse due to costs - Seasonique is expensive.""",3,31-Mar-10,8
217628,Clarithromycin,Bronchitis,"""The physician&#039;s diagnosis was bronchitis and her instruction was &quot;Two tablets daily while eating for 10 days&quot; Biaxin XL 500 MG TAB&quot;. The pharmacist told me, after calling the physician, that I was to take two tablets together each day during a meal. She emphasized that they were not to be taken twice daily, but two tabs together once daily. I have done so for the past seven days. My cough symptoms have mostly disappeared. No fever ever. 

Adverse effects are:
1. Extreme bitter taste in mouth 24 hours a day.
2. I have sex every 3-4 days. Since starting BIAXIN, I cannot achieve orgasm. 
3. Diarrhea days 2-4
4. My wife says I feel hot all the time, and yet I do not seem hot to myself.

""",6,19-Aug-09,14
131784,Effexor XR,Anxiety,"""2.5 years after the birth of my child I realized I needed help for PPD/PPA.  My irritability and anger just kept getting worse and I would go days without leaving the house. I was put on Effexor XR 75mg. I only took one dose around 830 PM. I was up all night, jittery, restless, vivid dreams. The following day I was so out of it I feared I couldn&#039;t care for my child and had my SO come home. I was incredibly nauseated and jittery with sprqodic muscle spasms, my fingers were shaking a bit and I had heart palpitations. It was awful. Around 6 PM it started to go away but didn&#039;t completely until the following day. I will never take this medication again, it was very scary.""",1,6-Nov-15,26
21450,Zaleplon,Insomnia,"""I have Sleep Apnoea and was on rotating shift for 17 years. My doctor prescribed Ambien, which worked well, if I had 7-8 hours to devote to sleep. I do not take it every night. I do wakeup midway most nights. I was having a difficulty getting back to sleep. My doctor then prescribed Sonata for the times when I have less than 7 hours to sleep. I found it was effective and very mild. I can take with as little as an hour of sleep time available, with minimal side effects.""",8,8-May-08,61
198816,Depo-Provera,Birth Control,"""I got on the shot when I was 17. I&#039;m 18 now. I&#039;ve gotten it roughly 3 or 4 times. I had always had AWFUL periods and at the time it had been four years since I had gotten my first period. Initially I was scared to get the shot due to the things I had heard. I heard that it could cause weight gain, mood swings, excessive eating, and it could even result in making your period worse. Once I got the shot, I had my period maybe three times after that and it lasted for about three days each time. I haven&#039;t had a period for six months which is amazing when it used to be something I struggled with often. I weighed 117 pounds when I got my first shot. I weight 114 now. At first I was a bit on edge with my attitude but it was nothing serious.""",9,2-Jan-17,3
211002,Carisoprodol,Muscle Spasm,"""Worked extremely well. Discontinued it though because of fear of dependency. But when I took it, it worked perfectly.""",10,30-May-12,37
175729,Levaquin,Prostatitis,"""I think it should be considered medical malpractice for a physician to prescribe this drug to an elderly man with heart problems, especially known congestive heart failure.  My father didn&#039;t know he should report muscle weakness he experienced while taking this drug, and there was no followup by the physician.  Since the heart is a muscle, I think this drug propelled my father into endstage heart failure, which he now has.""",1,4-Apr-16,6
49941,Gabapentin,Burning Mouth Syndrome,"""Right now I feel like my blood has been drained from my body. Each morning I feel faint and my legs feel like jelly. Should I continue with this med. Taking 300 mg. Per day.""",1,14-Nov-15,3
107370,Implanon,Birth Control,"""I didn&#039;t want Implanon, my mom is a nurse and told me I should get it. HONESTLY, with me being a huge baby it wasn&#039;t that bad. It hurt for about a good week and a half. So I love it, I&#039;ve had it for 6 months now, I love it. I really think this works 100% ..I love it.""",9,28-Oct-11,0
130378,Levonorgestrel,Abnormal Uterine Bleeding,"""I had my Mirena inserted in 2009 and I have yet to experience any major issues. Yes, in the beginning I bled for 3 months with a day or two in between with no bleeding at all, and I had thoughts of getting it removed but never did. It has been very effective and I am glad I kept it in. I have very light cycles now where I might spot for about 3 or 4 days and that&#039;s it. I&#039;m relieved that I don&#039;t have to worry about unplanned pregnancies and I do plan to get the new one installed next year prior to my current one expiring.""",9,1-Aug-13,33
162233,Hyaluronan,Osteoarthritis,"""I found out i have the beginnings of arthritis in both knees. I had the 3 shot course and at week 7 I&#039;ve had no pain relief.""",1,30-May-17,10
7918,Xanax,Anxiety,"""It is very helpful.""",10,12-Feb-09,16
184984,Harvoni,Hepatitis C,"""I had Hep C for 14 years without treatment. Took Harvoni for 8 weeks with no side effects and I&#039;m now 100% cured!""",10,4-Jun-17,18
54846,Bupropion / naltrexone,Obesity,"""I have been taking the medicine for 10 days. I&#039;m now up to 2 pills a day one in am and 1 pm.  I don&#039;t see much difference yet.  The only good thing is that I&#039;m not drinking cocktails so it saves calories. I hope the next 2 weeks get better with full dose""",6,4-Feb-17,17
112967,Bisacodyl,Bowel Preparation,"""I read reviews before taking.  I was very worried as I consider myself to have a weak stomach.   I only took two, don&#039;t tell my doc, everything was normal so I took the 3rd an hour later.  An hour after that everything still fine, no feeling at all of abdominal pain!  Also, no need to go to bathroom, I did drink some water but not a lot.  However, 15 minutes after taking magnesium citrate I did go 4 to 5 times without stomach or organ problems.  Crazy.  Also, the miralax didn&#039;t even really work and I usually have bowel movement 4 to 5 times a day.  Even though I have had lots o water out of my butt I feel like not enough solids came out, strange.""",10,7-Feb-17,3
7313,Aluminum chloride hexahydrate,Hyperhidrosis,"""Did not work that well.""",2,19-Sep-09,3
110904,Farxiga,"Diabetes, Type 2","""I&#039;m over 300lbs I have only been taking this for 1 month and I&#039;m finally losing weight. It&#039;s so strange. I&#039;ve been on metformin for about 6 months but it failed to lower my numbers. With this pill I&#039;m never hungry just thirsty. I have to force myself to eat at times. I didn&#039;t notice the weight loss at first but everyone else did. Its coming off fast and I haven&#039;t yet incorporated exercise or much of a change in diet. The only bad side affect I&#039;ve experienced is the frequent urination and dry mouth. I sometimes have bladder pain but only the times I don&#039;t drink plenty of water. I&#039;m so excited to be finally losing weight!""",8,29-Nov-15,33
4934,Belviq,Weight Loss,"""I am 72 and have tried EVERY diet since I was in junior high school.  I have been taking Belviq for about 30 days and lost over 10 pounds - 30 pounds to go!  This is the only diet pill that doesn&#039;t make me edgy and greatly helps with cravings.  I used to &quot;graze&quot; all day but now I don&#039;t think about food and snacks when I get bored.  It is a great medicine!""",9,15-Jun-14,92
205838,Pristiq,Depression,"""I experienced 3 of the most common side effects of Pristiq. I experience nausea, loss of appetite and dizziness. The nausea and loss of appetite were minimal and I could get along with my day. However, the dizziness, in my opinion is not a side effect to be taken lightly. I was so dizzy, I could not concentrate or do well in class. I had to stop taking it because it was disrupting my school work very badly.""",2,6-Mar-10,18
2391,Metformin,Polycystic Ovary Syndrome,"""I am 43 and have suffered for about 10 years from extreme tiredness, acne around the mouth and chin, and weight gain. Was diagnosed with Fibromyalgia in 2000. Started taking Metformin 3 weeks ago and have had little side effects. I am also taking spironolactone. My biggest complaint is severe, sudden cramping in the small muscles in the front of my legs and toes. Taking calcium with magnesium seem to help. I felt tired for several days, but have lost 5 lbs already. (Could also be from water weight). My brain seems less foggy and I don&#039;t feel as depressed.
I do not eat sweets in general, but this medication has affected my appetite in a good way!!""",10,21-Jun-10,33
113488,Bisacodyl,Bowel Preparation,"""It&#039;s the best thing for me. It works few hours after taking the pill. I did not experience any of the side effects. It is a great way for someone who is really constipated to get relief fast.""",8,12-Aug-09,81
183766,Cymbalta,Anxiety,"""I&#039;ve been taking Cymbalta for anxiety and dysthymia for 3 months.  It is the best medication I have tried in 10 years of treatment.  No weight gain, not as lethargic, and my attitude has been much better towards life in general.  Right now I am on 60mg a day.  I&#039;m not sure if I can go up from here but even if I don&#039;t, the way I feel now is better than anything else I have tried including prozac, lexapro, welbutrin and several others. I do have some dry mouth and sweating but it is tolerable.""",9,10-Aug-08,75
41688,Clonidine,Perimenopausal Symptoms,"""I was prescribed clonidine for my inferno day flushes, and uncomfortable night sweats, 4 weeks ago. I take 0.025 micrograms, 4 times a day, and after the third week, I started to feel like myself again. The flushes are just a mild warmth, and the sweats have almost disappeared! They were a bit tricky getting use to initially, but my ability to focus is returning, the strange headache has reduced by 90%, and I&#039;m actually feeling more human now. 
I&#039;ve been told the effects of the medication won&#039;t last long term, so I&#039;ll need to look into that, but for now, I feel great! """,10,2-Mar-16,41
171837,Meloxicam,Inflammatory Conditions,"""I was prescribed Mobic for arthritis in my right hip. I lost range of motion and had difficulty putting on my right sock and shoe. After taking this medicine for 3 days I have noticed the hip pain has diminished greatly, about 80% back to pain free. But this medicine has also helped with my other joint pain and stiffness. I now feel closer to my age of 48 instead of feeling 78. Bending over to pick something up off the floor is easy now. I feel great, no side-effects yet.""",10,26-Jan-13,76
142158,Janumet,"Diabetes, Type 2","""For many years, I had intestine cramps. I used to take medicines. By afternoon I used to again pain. Also cholesterol used to be high. Type 2: diabetic was identified. Since Nov 2013. I am using. Janumet 50/1000 bMy intestine aches zeroed. So is cholesterol. Levels. I feel good.""",10,30-Oct-14,45
192485,Drospirenone / ethinyl estradiol,Birth Control,"""I have been on Yaz for 3 and a half years, and I have not had any issues. I have regular periods, I have no weird side effects. I fluctuate in weight by 5 pounds now off and on. I read all of the scary lawsuits against Yaz, talked to my doctors and the lawsuits failed to mention the other issues that girls had other then just the common factor that they were taking Yaz. PLEASE DON&#039;T BE SCARED OF IT. I was and its a stress you don&#039;t need. I have been fine, and many others have too.""",9,16-Jul-13,82
76080,Lo / Ovral-28,Birth Control,"""I took Ortho Tri-Cyclen for birth control for 2 years with no issues. After 2 weeks, my migrane headaches worsened, a nervous/ill feeling hit me and my heart was always pounding. I stopped taking it immediately (I&#039;m married and we are stable enough to have a baby) and have since decided to start trying to have a baby. I recommend lots of caution with this one (especially if you take something for ADHD)""",2,10-Dec-09,4
44772,Ramipril,High Blood Pressure,"""Worried about the side effects of taking ramipril decided to split first dose to ease the effects.....2 months and all going well, maybe slightly more tired than i was before but can live with that

Before BP was around the 150/95 now 120-130/80""",10,20-Jul-15,38
156778,Dulaglutide,"Diabetes, Type 2","""I got this shot during a doctor visit.  Unsure if dose was the .75 mg but the 3 samples he gave me were of the 1.5 mg dose.  Side effects began following day: nausea, diarrhea, abdominal pain, decreased appetite, indigestion and severe acid reflux. I also had body aches and fatigue. I dare say I felt depressed. I had just gotten over the stomach flu 3 weeks before and it felt like I had come down with it again! Trulicity did lower my glucose levels as did my weight (3 lbs. that week) Of course it did! I could not eat and what ever little food I ate, it came out in minutes!  I DID NOT and WILL NOT inject myself with this again  I&#039;m sorry I agreed on the shot.  One of the worst weeks of my life!""",1,1-Jun-16,17
166419,Levonorgestrel,Birth Control,"""I have tried the pill and Depo

I didn&#039;t mind the pill except I had to take it every day and it made my boobs grow which I hated

I HATED Depo because it made me depressed and fat

Just got Skyla inserted yesterday, I like the idea of an IUD because I get to keep it for 3 years. The insertion process was not bad at all, honest to God. I didn&#039;t even know my gyno put it in. However, 10 minutes later I fainted in the waiting room which I am told is a normal reaction. They had to keep me until I regained color and was coherent. The cramps yesterday were AWFUL. 

Today I feel great, minimal cramps and I am able to move around just fine. 

Can&#039;t wait to continue Skyla for the next three years!""",8,5-Nov-16,1
185564,Saxenda,Weight Loss,"""28lbs lost in 2.5 months using saxenda (dose between .6-1.2) &amp; following doctor&#039;s guidelines for eating.  Didn&#039;t exercise during the months. I was losing except for physical therapy 1x a week for back.  I&#039;m at a good weight for me (4&#039;11&quot;, 106, age 50) and have been maintaining within 2-4lbs for about 2 mos. now but still using saxenda.  Haven&#039;t been super strict with diet but not going crazy either.  Added light weight training and walking on treadmill 5-6 days a week right before Christmas.  If I overeat a day or 2 I go back to watching and the weight comes right back down.  Thankfully husband&#039;s insurance covers drug because mine doesn&#039;t.  Feel great, cholesterol &amp; blood pressure good again, back is better, and clothes fit.""",10,15-Jan-17,20
36322,Imiquimod,Keratosis,"""I am on my 7th day of treatment and have not experienced any of the side effects, except for the skin irritation where the AK&#039;s are prevalent.""",8,14-Jan-11,35
136701,Sodium hyaluronate,Osteoarthritis,"""I had meniscus repair in December 2015.  The doctor tore my hamstring during the process so I ended up in PT for 6 weeks.  Within a couple of months I was walking 3 miles a day again.  By the end of April my knee was swelling and painful.  Had cortisone shots twice and they didn&#039;t help.  Doctor recommended Euflexxa.  I noticed a positive difference after the 1st and 2nd shot for a day or two at at time, both shots did not hurt.  By the time I had the 3rd shot, it hurt so bad I cried and my husband had to carry me out of the dr. office.  My knee has been like a cantaloupe ever since and my other joints are swelling and achy.  Nothing positive has come from these shots for me.  I&#039;m scheduled now for a partial knee replacement this December.""",1,27-Jun-16,19
161097,Risperidone,Asperger Syndrome,"""I was to take 0.50mg each morning as I did. Here is how  risperidone effected me: I would wake up during the night severely sweating, when trying to go to bed I would get shocks, it made me feel so bad and I did not want to do anything. """,1,11-Nov-12,11
72242,Tramadol,Pain,"""I fell at work on my knees and have had severe pain ever since.  I have been using 50 mg Ultram (Tramadol) for about 3 months and I can honestly say that I am able to function at work and during my daily life.  I have been on hydrocodone and Lortab and both of these medicines make me sleepy and just out of it all day. Ultram helps me quite well but after 5-6 hours I am ready to take another one.  Dosage is 3 times per day/every 6-8 hours.  My family is happy and so am I.  I would recommend this medicine, it truly works.""",9,24-Aug-12,58
63644,Epiduo,Acne,"""I started using Epiduo and it was working perfectly. Then one day around my eyebrows started to hurt then the next day the skin was peeling. It wasn&#039;t sunburn for sure because there was no sunshine for days. I put the lotion on it and it stung. Three days later my skin is still peeling, it hurts when I touch it, and my acne is back.""",3,8-Aug-14,30
107054,Implanon,Birth Control,"""I had the Implanon put in March of 2009 and had it replaced in March of 2012 because I love it! Insertion was a breeze, and with the exception of the anesthetic, virtually painless. I have not had a full period since that first month with only (extremely) light spotting every few months. I have not had any noticable weight gain or mood swings due to the Implanon and even less outbreaks of acne since starting it. I would say the only downfall is also a perk, not getting my period. I have worried that I was pregnant, but it was just worry. Replacing it was just as effortless as the initial insertion. It can take anywhere from 3-30 min to remove it but it doesn&#039;t hurt. You will feel only a little bit of pressure. Mine only took 5 min to remove""",10,23-Oct-12,3
98747,Nexplanon,Birth Control,"""I love Nexplanon. I&#039;ve had it for four months now and I was extremely worried because I don&#039;t take very well to birth control. I&#039;ve tried about three different kinds and they all gave me horrible side effects. So I thought I would get the non stop bleeding like they say 70% of women get. But I didn&#039;t. I got headaches for the first month and no period for two months. The last two months it&#039;s been just a light spotting off and on for about 3-4 days. Which is the length of my normal period. 

I don&#039;t get any warnings that my period is coming anymore. No cramps, no sore breasts. Nothing. I do get food cravings more often everyday and I have an increased appetite and a tiny scar at the insertion site but that&#039;s all.""",9,17-Oct-13,10
64188,Sertraline,Panic Disorde,"""started zoloft 25mg but was told to brake  in half for three days then go to the 25mg for two weeks then to 50mg , the first week was hell!!! Was throwing up none stop, horrible diarrhea made my anxiety so much worse, I weighed 85 pounds and went down to 73, was in and out of the er because I needed fluids, after week too I could tell my depression was better but my anxiety was still bad got to the point I couldn&#039;t leave my bed, my son missed basketball games had to have my mom go to the store for me, after week 3 on the 50mg doctor  prescribed me  xanax (one a day if needed) it helped a lot with my anxiety but my side effects keep getting worse so the doctor got me off the zoloft, a lot better now off the zoloft and haven&#039;t had anxiety in a week,""",2,7-Mar-17,5
211700,Lamotrigine,Epilepsy,"""I&#039;ve been on this for 5 years and when I started taking it I had no mental health issues, not even a drop of depression. Now I have biopolar depressive disorder and severe anxiety disorder with chronic tic&#039;s. The doctors now have me taking 700mg a day and because it makes me SO forgetful I have forgot that I took my dose so I ended up having two accidental drug overdoses. I have become extremely tired all the time. I wasn&#039;t told that this medication was bad for pregnancy so I have also lost 2 babies because of this horrible pill. To top it all off I still will have a random seizure but just not as often.""",3,8-Jun-17,3
225387,Bupropion,Smoking Cessation,"""A friend gave me the pills he had left over. He said after a week he didn&#039;t need them or cigs anymore. And I desperately wanted to stop. My son would tell me,&quot;Daddy I don&#039;t want you to die&quot;. That struck me to the core,he&#039;s only 6. It&#039;s funny because I was the same age when I told my father the same thing, And he stopped. So I went to my Dr and got a prescription. These pills do work! After about the 3rd or 4th day, I noticed my cravings completely diminished. I was still smoking out of habit, but didn&#039;t really want or need one. I went a whole week before I had a smoke, and I really hated myself. Like other poster&#039;s here stated, they tasted horrible and I wouldn&#039;d have more than a few puffs. That made it worse..why am I smoking?""",7,28-Jul-15,15
110655,Duragesic,Chronic Pain,"""Constipation &amp; sedation...but great pain relief""",9,9-Mar-17,7
201114,Zoloft,Panic Disorde,"""Back in 2013 I started having terrible panic attacks in public. I was agoraphobic with in weeks. Started taking Zoloft in Nov 2016. This month as of May 2017 I have been able to go places by my self that I have not been able to since 2013! It&#039;s the most amazing feeling to be able to go out again anxiety free. I think you should give the medicine longer than 4 months. At 4 months I felt good but couldn&#039;t go out by my self or go to far from home . I&#039;m on 100mg a day. I had extreme fear of medicine wish I would have seen my doctor sooner. I couldn&#039;t even imagine doing what I&#039;m doing now. My life seemed over after 3 years of basically being house bound. When I did go out it was hell. The side effects were not bad at all I have none now.""",10,17-May-17,45
149948,Soma,Muscle Spasm,"""My entire functioning life is over with the removal of soma from all Dr&#039;s ability to write. Without Soma I&#039;m having a hard time with living and working. """,10,7-Jun-12,87
60033,NuvaRing,Birth Control,"""I tried the NuvaRing as a sample. Within two weeks I had very bad mood swings, I was anxious and paranoid all the time. I got very naseous and had bad headaches. It put me out of commission for a whole day because I felt so sick. I took it out that day and within hours I felt like I was back to myself. Of course there were still hormones in my system but the nausea and the severe headaches went away almost instantly. As far as the convenience, it was awesome to not have to remember to take a pill. I didn&#039;t feel it at all. If I didn&#039;t mind feeling like a lunatic all day I would have definitely kept using it.""",5,15-Jul-13,12
34730,Minocycline,Acne,"""So I started taking this medicine because my acne was irritating my skin. In the beginning it worked fine and as time went by I saw my acne was really improving but as soon as I stopped taking it my acne returned, and is now worse then what it used to be. Though the spots are not as big and cystic is has spread more around my face and I now have them on my chin and forehead.  I would advise you not to take the medicine as it might make your skin worse. However everyone has their own experience. I hope that it works for you and if not. I told you so. ps- If you&#039;re going to end up taking the tablets anyway then don&#039;t bother reading the reviews you&#039;re wasting your time. Good luck Amigo""",2,20-Feb-16,1
68040,Plan B,Emergency Contraception,"""The condom broke on 3/11 and my boyfriend finished completely in me and I took the pill immediately after ,  I was so so worried and thought I would be pregnant. Today, 3/17 I started my period. A week earlier than expected. This worked for me!! Don&#039;t worry !!""",10,17-Mar-16,1
7366,Monistat 7-Day Combination Pack,Vaginal Yeast Infection,"""Worst pain in the world. I used only one applicator from the monistat 7 pack and it burns like hell. The need to want to take it all out and rip off my area. Im in tears over the burning. Is it supposed to do that ? 
Is there a way of soothing that burning sensation from the treatment.?
Totally not a happy camper .""",1,1-Jul-16,7
125275,Dulcolax,Constipation,"""By far, the worst experience I&#039;ve had with any medicine. I almost called an ambulance, no exaggeration. I&#039;ve never used a product like this before and chose it based on the package implying that you take it, it works overnight, and produces a normal BM the next day. Um, no...I woke up about 2AM confused, sweating, cramping, and could barely stand. I essentially crawled to the toilet and, once there, kept nearly blacking out and gagging. I was clammy and pale, irregular heartbeat, shaking, extremely weak - What literally stopped me from calling 911 was that I didn&#039;t bring my phone into the bathroom and after I violently eliminated for a few mins, I started feeling less like I was dying. Can&#039;t emphasize enough, this stuff is so effing awful.""",1,9-Mar-16,16
22218,Baclofen,Trigeminal Neuralgia,"""I got immediate relief from my Trigeminal Neuropathy within an hour of taking this medication. This was after having several Radio frequency ablutions which would only last 4-6 weeks. I was suffering for over 7 years. I had tried Neurontin, Topamax, Lamictal, opiates and more.""",9,25-Oct-14,44
230275,Meloxicam,Inflammatory Conditions,"""I had low intense back pain for 2 yrs. This drug works great &amp; I tolerated it well. I did a 7 day regimen as prescribed. Now I am pain free &amp; will use if I have a flare up. It worked for me &amp; did so after 2hrs of taking it.""",9,29-Aug-17,5
223207,Estradiol,Primary Ovarian Failure,"""I am in my early forties and menopause hit me at an early age. I struggled with whether or not I should go on HRT due to the risks.  With that said, the symptoms were creating shear havoc in my life (severe hot flashes, night sweats, insomnia and decreased libido-my poor husband).  I am happy to say that after my first application, I slept through the night for the first time in two years!  My hot flashes have decreased and I don&#039;t have that foggy feeling in my head. I am on Vivelle dot and a progesterone regimen. (light doses).  I began Vivelle dot two weeks ago and would highly recommend it.""",10,28-Jun-12,40
135186,Docetaxel,Breast Cance,"""Had 4 treatments 3 weeks apart. Symptoms still hanging on a month after completion are wrinkled fingertips and a slight feeling like I touched a hot cookie sheet. Very sensitive to spicy foods as tongue felt burnt too.""",9,11-Feb-15,8
39912,Contrave,Obesity,"""1 month mark and 19 lbs down. It is working. Contrave costs $70 with their discount code. Insurance does not cover it. Sign up with Conrave online AND use free &quot;Scaledown&quot; membership.  Scaledown will send you a free digital scale that sends weight results wirelessly to program. Then you track your progress online or by mobile. Using both I have lost just under a pound every day. Regarding the side effects. Constipation. If you already are someone with constipation problem it won&#039;t make it any better. Increase the leafy greens. I lost my habitual need for coffee, iced coffee, other sweet/savory cravings. It just disappeared. Overeating now results in intestinal cramping probably because of smaller stomach. Protein and Veg is helping to lose.""",9,2-Sep-15,23
199706,Varenicline,Smoking Cessation,"""This absolutely works.  I quit twice but I needed more than 2 months (doctor did not think so).  When I got a new RX last year, the cost was out of sight...185.00/month.  I had hoped the cost would come down because I know it works.  For now, I am in limbo......""",10,1-Feb-17,8
98301,Nexplanon,Birth Control,"""I got Nexplanon March 23, 2014. I didn&#039;t bruise after getting it and didn&#039;t bleed. I don&#039;t get many periods, and when I do they&#039;re very light. I&#039;ve had one normal period since getting it. I gained weight but it&#039;s nothing I can&#039;t lose at the gym. I love this birth control and will definitely be getting it again when the three years is up.""",10,4-May-15,3
135454,Tamiflu,Influenza,"""My 5 year old son was diagnosed yesterday with influenza. When his fever reached almost 104 I took him to urgent care. He got his first dose only at midnight, but I could see a big difference today. Yesterday he was all lethargic and his high grade fever kept coming back every 4 hours. Today his fever was lower and so far, for the last 7 hours, he is fever free! I think this medicine really works if given early enough (my son got it within  30 hours of symptom onset).""",10,25-Feb-16,2
